,businessUnitId,stars,identifyingName,displayName,logoUrl,numberOfReviews,trustScore,location,isRecommendedInCategories,contact,categories
82,61ae006473dd3a551cb9c5f8,4.0,claretdiagnostics.com,Claret Diagnostics,//s3-eu-west-1.amazonaws.com/tpd/logos/61ae006473dd3a551cb9c5f8/0x0.png,61,4.1,"{'address': None, 'city': None, 'zipCode': None, 'country': 'United States'}",False,"{'website': 'http://www.claretdiagnostics.com', 'email': None, 'phone': None}","[{'categoryId': 'medical_lab', 'displayName': 'Medical Laboratory', 'isPredicted': False}, {'categoryId': 'diagnostic_center', 'displayName': 'Diagnostic Center', 'isPredicted': False}, {'categoryId': 'medical_clinic', 'displayName': 'Medical Clinic', 'isPredicted': False}]"
83,613a145fb4099a001d7412de,5.0,www.kernowearhealth.co.uk,Kernow Ear Health,//s3-eu-west-1.amazonaws.com/tpd/logos/613a145fb4099a001d7412de/0x0.png,60,4.8,"{'address': None, 'city': None, 'zipCode': None, 'country': 'United States'}",False,"{'website': 'http://www.kernowearhealth.co.uk', 'email': None, 'phone': None}","[{'categoryId': 'specialized_clinic', 'displayName': 'Specialized Clinic', 'isPredicted': False}]"
84,61b13c7ad04948326e53fd5a,4.5,mmj.com,MMJ.com | Medical Marijuana Doctors Online,,59,4.5,"{'address': '6090 Royalton Road', 'city': 'Cleveland', 'zipCode': '44133', 'country': 'United States'}",False,"{'website': 'https://www.mmj.com', 'email': 'support@mmj.com', 'phone': '888-665-8178'}","[{'categoryId': 'cannabis_store', 'displayName': 'Cannabis store', 'isPredicted': False}, {'categoryId': 'medical_certificate_service', 'displayName': 'Medical Certificate Service', 'isPredicted': False}, {'categoryId': 'wellness_center', 'displayName': 'Wellness Center', 'isPredicted': False}, {'categoryId': 'medical_clinic', 'displayName': 'Medical Clinic', 'isPredicted': False}, {'categoryId': 'local_medical_services', 'displayName': 'Local Medical Service', 'isPredicted': False}]"
85,61c63304769eeaf146a3dfde,4.5,livbio.co.uk,LivBio,//s3-eu-west-1.amazonaws.com/tpd/logos/61c63304769eeaf146a3dfde/0x0.png,55,4.4,"{'address': 'Kemp House, 160 City Road', 'city': 'LONDON', 'zipCode': 'EC1V 2NX', 'country': 'United States'}",True,"{'website': 'http://livbio.co.uk', 'email': 'info@livbio.co.uk', 'phone': '07306166507'}","[{'categoryId': 'drugstore', 'displayName': 'Drug Store', 'isPredicted': False}, {'categoryId': 'obstetrics_gynecology_clinic', 'displayName': ""Women's Health Clinic"", 'isPredicted': False}]"
86,61df0b7eb7afa0a6a7409012,3.5,allarahealth.com,Allara Health,//s3-eu-west-1.amazonaws.com/tpd/logos/61df0b7eb7afa0a6a7409012/0x0.png,54,3.5,"{'address': '636 Broadway #704', 'city': 'New York', 'zipCode': '10012', 'country': 'United States'}",True,"{'website': 'http://allarahealth.com', 'email': 'mckenna@allarahealth.com', 'phone': None}","[{'categoryId': 'obstetrics_gynecology_clinic', 'displayName': ""Women's Health Clinic"", 'isPredicted': False}]"
87,564bf38d0000ff000585a796,5.0,evananda.net,Evananda - Divine Energy Healing®,,53,4.8,"{'address': None, 'city': 'New York, NY', 'zipCode': '10016', 'country': 'United States'}",False,"{'website': 'http://evananda.net', 'email': 'info@evananda.net', 'phone': '(212) 547-8823'}","[{'categoryId': 'spiritist_center', 'displayName': 'Spiritist Center', 'isPredicted': False}, {'categoryId': 'health_consultant', 'displayName': 'Health Consultant', 'isPredicted': False}, {'categoryId': 'psychic', 'displayName': 'Psychic', 'isPredicted': False}, {'categoryId': 'consultant', 'displayName': 'Consultant', 'isPredicted': False}, {'categoryId': 'alternative_medicine_practitioner', 'displayName': 'Alternative Medicine Practitioner', 'isPredicted': False}]"
88,64a5189974d2d8765376c32c,5.0,aura.care,aura,//s3-eu-west-1.amazonaws.com/tpd/logos/64a5189974d2d8765376c32c/0x0.png,42,4.8,"{'address': '27 E 28th Street', 'city': 'New York', 'zipCode': '10016', 'country': 'United States'}",True,"{'website': 'http://aura.care', 'email': 'contact@aura.care', 'phone': '(917) 924 6071'}","[{'categoryId': 'medical_clinic', 'displayName': 'Medical Clinic', 'isPredicted': False}]"
89,5e2f090093c150000197cc34,4.5,kimbocare.com,KimboCare,//s3-eu-west-1.amazonaws.com/tpd/logos/5e2f090093c150000197cc34/0x0.png,41,4.5,"{'address': 'Chemin de Belle Vue 14', 'city': 'Renens VD', 'zipCode': '1020 ', 'country': 'United States'}",False,"{'website': 'http://kimbocare.com', 'email': 'contact@kimbocare.com', 'phone': '0041794391874'}","[{'categoryId': 'holistic_medicine_practitioner', 'displayName': 'Holistic Medicine Practitioner', 'isPredicted': False}]"
90,64aca74cdae8595f37485a47,2.0,weightrx.com,WeightRx,//s3-eu-west-1.amazonaws.com/tpd/logos/64aca74cdae8595f37485a47/0x0.png,38,1.8,"{'address': '777 Brickell Ave', 'city': 'Miami', 'zipCode': '33131', 'country': 'United States'}",True,"{'website': 'http://weightrx.com', 'email': 'support@weightrx.com', 'phone': None}","[{'categoryId': 'medical_clinic', 'displayName': 'Medical Clinic', 'isPredicted': False}, {'categoryId': 'weight_loss_service', 'displayName': 'Weight Loss Service', 'isPredicted': False}]"
91,63b51ceedc7134d7373abb09,5.0,surgeonsolutions.org,(CBD) Surgeons LLC - Your CBD Specialists,//s3-eu-west-1.amazonaws.com/tpd/logos/63b51ceedc7134d7373abb09/0x0.png,37,4.8,"{'address': '130 Dickinson St', 'city': 'Mount Clemens', 'zipCode': '48043', 'country': 'United States'}",False,"{'website': 'https://www.surgeonsolutions.org/', 'email': 'customer.relations@surgeonsolution.io', 'phone': '586 246 5852'}","[{'categoryId': 'herbal_medicine_store', 'displayName': 'Herbal Medicine Store', 'isPredicted': False}, {'categoryId': 'self_service_health_station', 'displayName': 'Self-Service Health Station', 'isPredicted': False}, {'categoryId': 'vitamin_and_supplements_store', 'displayName': 'Vitamin and Supplements Store', 'isPredicted': False}, {'categoryId': 'holistic_medicine_practitioner', 'displayName': 'Holistic Medicine Practitioner', 'isPredicted': False}, {'categoryId': 'alternative_medicine_practitioner', 'displayName': 'Alternative Medicine Practitioner', 'isPredicted': False}, {'categoryId': 'health_and_beauty_shop', 'displayName': 'Health and Beauty Shop', 'isPredicted': False}]"
92,5e4e475d1f96930001914b13,4.5,www.premier-podiatry.com,Premier Podiatry,//s3-eu-west-1.amazonaws.com/tpd/logos/5e4e475d1f96930001914b13/0x0.png,37,4.7,"{'address': '925 Clifton Ave Ste. 107,', 'city': 'Clifton', 'zipCode': '07013', 'country': 'United States'}",False,"{'website': 'https://www.premier-podiatry.com', 'email': 'info@premier-podiatry.com', 'phone': '(973) 315-5555'}","[{'categoryId': 'medical_clinic', 'displayName': 'Medical Clinic', 'isPredicted': False}, {'categoryId': 'podiatrist', 'displayName': 'Podiatrist', 'isPredicted': False}]"
93,6438563b746aa1e412016680,3.5,theweightlosscenter.com,The Weight Loss Center,//s3-eu-west-1.amazonaws.com/tpd/logos/6438563b746aa1e412016680/0x0.png,37,3.5,"{'address': None, 'city': 'orlando', 'zipCode': None, 'country': 'United States'}",True,"{'website': 'https://theweightlosscenter.com', 'email': 'ask@theweightlosscenter.com', 'phone': None}","[{'categoryId': 'obstetrics_gynecology_clinic', 'displayName': ""Women's Health Clinic"", 'isPredicted': False}, {'categoryId': 'weight_loss_service', 'displayName': 'Weight Loss Service', 'isPredicted': False}]"
94,606b2bb852e3180001cf98a9,4.5,www.anrclinic.com,ANR® Clinic - Advanced Opioid Treatment Center,//s3-eu-west-1.amazonaws.com/tpd/logos/606b2bb852e3180001cf98a9/0x0.png,36,4.6,"{'address': '2002 N Lois Ave Suite 175', 'city': 'Tampa', 'zipCode': '33607', 'country': 'United States'}",False,"{'website': 'https://anrclinic.com', 'email': None, 'phone': '(813) 750-0692'}","[{'categoryId': 'addiction_treatment_center', 'displayName': 'Addiction Treatment Center', 'isPredicted': False}, {'categoryId': 'specialized_clinic', 'displayName': 'Specialized Clinic', 'isPredicted': False}, {'categoryId': 'drug_addiction_treatment_center', 'displayName': 'Drug Addiction Treatment Center', 'isPredicted': False}, {'categoryId': 'rehabilitation_center', 'displayName': 'Rehabilitation Center', 'isPredicted': False}, {'categoryId': 'medical_clinic', 'displayName': 'Medical Clinic', 'isPredicted': False}, {'categoryId': 'medical_office', 'displayName': 'Medical Office', 'isPredicted': False}]"
95,61d2db2d667c52aadf4918bf,4.5,ebclinics.com,Elite Beauty Hair Transplant Clinics,//s3-eu-west-1.amazonaws.com/tpd/logos/61d2db2d667c52aadf4918bf/0x0.png,33,4.6,"{'address': '312 West 2nd St unit #A2839', 'city': 'Casper ', 'zipCode': '07078', 'country': 'United States'}",False,"{'website': 'http://ebclinics.com', 'email': 'social@ebclinics.com', 'phone': '(888) 903-6968'}","[{'categoryId': 'hair_transplantation_clinic', 'displayName': 'Hair Transplantation Clinic', 'isPredicted': False}, {'categoryId': 'specialized_clinic', 'displayName': 'Specialized Clinic', 'isPredicted': False}]"
96,6282e3aa50b77b903db6b87f,4.5,goldenfolkla.com,Golden Folk Wellness,//s3-eu-west-1.amazonaws.com/tpd/logos/6282e3aa50b77b903db6b87f/0x0.png,33,4.5,"{'address': '4900 York Blvd', 'city': 'Los Angeles', 'zipCode': '90042', 'country': 'United States'}",False,"{'website': 'http://www.goldenfolkla.com', 'email': 'info@goldenfolkla.com', 'phone': '(323) 314-4046'}","[{'categoryId': 'acupuncture_clinic', 'displayName': 'Acupuncture Clinic', 'isPredicted': False}]"
97,60831d3df64d2d000119922b,4.0,reimbursify.com,Reimbursify Practice Solutions,//s3-eu-west-1.amazonaws.com/tpd/logos/60831d3df64d2d000119922b/0x0.png,33,4.0,"{'address': None, 'city': None, 'zipCode': None, 'country': 'United States'}",False,"{'website': 'http://reimbursify.com', 'email': None, 'phone': None}","[{'categoryId': 'psychotherapist', 'displayName': 'Psychotherapist', 'isPredicted': False}, {'categoryId': 'mental_health_clinic', 'displayName': 'Mental Health Clinic', 'isPredicted': False}, {'categoryId': 'software_company', 'displayName': 'Software Company', 'isPredicted': False}, {'categoryId': 'alternative_medicine_practitioner', 'displayName': 'Alternative Medicine Practitioner', 'isPredicted': False}, {'categoryId': 'naturopathic_practitioner', 'displayName': 'Naturopathic Practitioner', 'isPredicted': False}, {'categoryId': 'psychologist', 'displayName': 'Psychologist', 'isPredicted': False}]"
98,5e5566a065fc2a000124866b,4.5,fastesaletter.com,Fast ESA Letter,//s3-eu-west-1.amazonaws.com/tpd/logos/5e5566a065fc2a000124866b/0x0.png,32,4.7,"{'address': '#1330, Suite 1, 8700 E University Dr.', 'city': 'Mesa', 'zipCode': '85207', 'country': 'United States'}",False,"{'website': 'http://fastesaletter.com/', 'email': 'info@fastesaletter.com', 'phone': '8888911186'}","[{'categoryId': 'mental_health_clinic', 'displayName': 'Mental Health Clinic', 'isPredicted': False}, {'categoryId': 'pharmacy', 'displayName': 'Pharmacy', 'isPredicted': False}, {'categoryId': 'mental_health_service', 'displayName': 'Mental Health Service', 'isPredicted': False}, {'categoryId': 'alternative_medicine_practitioner', 'displayName': 'Alternative Medicine Practitioner', 'isPredicted': False}]"
99,5d6a7816b55b650001ff995e,4.5,bookingmedtravel.com,Booking Med Travel,//s3-eu-west-1.amazonaws.com/tpd/logos/5d6a7816b55b650001ff995e/0x0.png,31,4.7,"{'address': '30 N Gould Street', 'city': 'Sheridan', 'zipCode': '82801', 'country': 'United States'}",False,"{'website': 'http://bookingmedtravel.com', 'email': 'info@bookingmedtravel.com', 'phone': '+1-307-202-99-05'}","[{'categoryId': 'travel_clinic', 'displayName': 'Travel Clinic', 'isPredicted': False}, {'categoryId': 'medical_clinic', 'displayName': 'Medical Clinic', 'isPredicted': False}]"
100,65adf2c261b1eb0cc55ec2f7,3.5,fmlamd.com,FMLA MD™,//s3-eu-west-1.amazonaws.com/tpd/logos/65adf2c261b1eb0cc55ec2f7/0x0.png,31,3.5,"{'address': '801 International Parkway, 5th Floor', 'city': 'Lake Mary', 'zipCode': '32746', 'country': 'United States'}",False,"{'website': 'http://fmlamd.com', 'email': 'care@fmlamd.com', 'phone': None}","[{'categoryId': 'medical_clinic', 'displayName': 'Medical Clinic', 'isPredicted': False}]"
101,5dea207c31cfbb0001403d48,4.5,eggdonors.asia,Sunshine Egg Donation and IVF Agency,,30,4.7,"{'address': None, 'city': None, 'zipCode': None, 'country': 'United States'}",False,"{'website': 'http://eggdonors.asia/', 'email': 'hello@eggdonors.asia', 'phone': '+1 213 423 0531'}","[{'categoryId': 'family_planning_counselor', 'displayName': 'Family Planning Counselor', 'isPredicted': False}, {'categoryId': 'fertility_clinic', 'displayName': 'Fertility Clinic', 'isPredicted': False}, {'categoryId': 'obstetrics_gynecology_clinic', 'displayName': ""Women's Health Clinic"", 'isPredicted': False}, {'categoryId': 'family_planning_center', 'displayName': 'Family Planning Center', 'isPredicted': False}]"
102,61389cbb5c312b001d940a86,4.5,indexclinic.com,Indexclinic,//s3-eu-west-1.amazonaws.com/tpd/logos/61389cbb5c312b001d940a86/0x0.png,30,4.5,"{'address': '1257 SW Martin Hwy,, # 1522', 'city': 'Palm City', 'zipCode': '34991', 'country': 'United States'}",False,"{'website': 'http://indexclinic.com', 'email': 'hello@indexclinic.com', 'phone': '(561) 677-2248'}","[{'categoryId': 'medical_clinic', 'displayName': 'Medical Clinic', 'isPredicted': False}, {'categoryId': 'holistic_medicine_practitioner', 'displayName': 'Holistic Medicine Practitioner', 'isPredicted': False}]"
103,65bcc2dd4dd14b75542b07a2,4.0,mailorder420.shop,Mailorder420,//s3-eu-west-1.amazonaws.com/tpd/logos/65bcc2dd4dd14b75542b07a2/0x0.png,30,4.1,"{'address': '11 Richard Brann Drive, Rio Vista, CA ', 'city': 'Rio Vista', 'zipCode': '94571', 'country': 'United States'}",False,"{'website': 'http://mailorder420.shop', 'email': 'admin@mailorder420.shop', 'phone': None}","[{'categoryId': 'medical_clinic', 'displayName': 'Medical Clinic', 'isPredicted': False}]"
104,65651180b5631c9f64a4625e,4.0,naturesremedycannabis.com,Natures Remedy Cannabis,//s3-eu-west-1.amazonaws.com/tpd/logos/65651180b5631c9f64a4625e/0x0.png,29,4.2,"{'address': '925 E Drayton St. ', 'city': 'Ferndale', 'zipCode': '48220', 'country': 'United States'}",True,"{'website': 'https://www.naturesremedycannabis.com/', 'email': 'contact@naturesremedycannabis.com', 'phone': '248-397-9797'}","[{'categoryId': 'alternative_medicine_practitioner', 'displayName': 'Alternative Medicine Practitioner', 'isPredicted': False}, {'categoryId': 'glass_shop', 'displayName': 'Glass Shop', 'isPredicted': False}, {'categoryId': 'cannabis_store', 'displayName': 'Cannabis store', 'isPredicted': False}, {'categoryId': 'holistic_medicine_practitioner', 'displayName': 'Holistic Medicine Practitioner', 'isPredicted': False}]"
105,5e5592f07170470001dc90e5,4.5,duralinesystems.com,Duraline Systems,//s3-eu-west-1.amazonaws.com/tpd/logos/5e5592f07170470001dc90e5/0x0.png,28,4.5,"{'address': '39 Western Highway', 'city': 'West Nyack', 'zipCode': '10994', 'country': 'United States'}",False,"{'website': 'http://duralinesystems.com', 'email': 'craig@duralinesystems.com', 'phone': '8775610500'}","[{'categoryId': 'medical_equipment_supplier', 'displayName': 'Medical Equipment Supplier', 'isPredicted': False}, {'categoryId': 'medical_clinic', 'displayName': 'Medical Clinic', 'isPredicted': False}]"
106,616004a17e6c19001d2e1baa,4.5,faceaestheticsturkey.co,Hasan Duygulu MD,//s3-eu-west-1.amazonaws.com/tpd/logos/616004a17e6c19001d2e1baa/0x0.png,27,4.5,"{'address': 'Harbiye mah. Mim kemal öke cad. No:6 D:3 Giriş kat', 'city': 'İstanbul ', 'zipCode': '34367', 'country': 'United States'}",False,"{'website': 'http://faceaestheticsturkey.co', 'email': 'drhasanduygulu@gmail.com', 'phone': '+90 530 956 25 87'}","[{'categoryId': 'otolaryngology_clinic', 'displayName': 'Otolaryngology Clinic', 'isPredicted': False}]"
107,6029ff0a94f60c0001102992,4.5,hecateholisticsus.com,Hecate Holistics,//s3-eu-west-1.amazonaws.com/tpd/logos/6029ff0a94f60c0001102992/0x0.png,26,4.7,"{'address': None, 'city': None, 'zipCode': None, 'country': 'United States'}",False,"{'website': 'https://hecateholistics.com', 'email': 'melody@hecateholistics.com', 'phone': None}","[{'categoryId': 'reiki_therapist', 'displayName': 'Reiki Therapist', 'isPredicted': False}, {'categoryId': 'alternative_medicine_practitioner', 'displayName': 'Alternative Medicine Practitioner', 'isPredicted': False}]"
108,643da9d16e11ee74b0505e41,4.5,naturalsolutionsphc.com,"Natural Solutions PHC, LLC",//s3-eu-west-1.amazonaws.com/tpd/logos/643da9d16e11ee74b0505e41/0x0.png,25,4.5,"{'address': '204 W Pope St', 'city': 'Sylvester', 'zipCode': '31791', 'country': 'United States'}",False,"{'website': 'http://naturalsolutionsphc.com', 'email': 'info@naturalsolutionsphc.com', 'phone': '(229) 777-7712'}","[{'categoryId': 'holistic_medicine_practitioner', 'displayName': 'Holistic Medicine Practitioner', 'isPredicted': False}, {'categoryId': 'naturopathic_practitioner', 'displayName': 'Naturopathic Practitioner', 'isPredicted': False}, {'categoryId': 'alternative_medicine_practitioner', 'displayName': 'Alternative Medicine Practitioner', 'isPredicted': False}]"
109,5efd9cf476bd770001ce3bb1,4.5,adonis-international.com,ADONIS - medical group of companies,//s3-eu-west-1.amazonaws.com/tpd/logos/5efd9cf476bd770001ce3bb1/0x0.png,24,4.6,"{'address': 'Dniprovska Embankment, 26k', 'city': 'Kyiv', 'zipCode': '02000', 'country': 'United States'}",False,"{'website': 'http://adonis-international.com', 'email': 'care@adonisgroup.com.ua', 'phone': None}","[{'categoryId': 'dental_clinic', 'displayName': 'Dental Clinic', 'isPredicted': False}, {'categoryId': 'medical_clinic', 'displayName': 'Medical Clinic', 'isPredicted': False}, {'categoryId': 'skin_care_clinic', 'displayName': 'Skin Care Clinic', 'isPredicted': False}, {'categoryId': 'fertility_clinic', 'displayName': 'Fertility Clinic', 'isPredicted': False}]"
110,64ecd3137a305bca55a2e77e,4.5,teamwellcore.com,Wellcore,//s3-eu-west-1.amazonaws.com/tpd/logos/64ecd3137a305bca55a2e77e/0x0.png,24,4.6,"{'address': '1321 Upland Drive, PMB 10664', 'city': 'Houston', 'zipCode': '77043', 'country': 'United States'}",False,"{'website': 'http://teamwellcore.com', 'email': 'support@teamwellcore.com', 'phone': '5122227853'}","[{'categoryId': 'health_consultant', 'displayName': 'Health Consultant', 'isPredicted': False}, {'categoryId': 'obstetrics_gynecology_clinic', 'displayName': ""Women's Health Clinic"", 'isPredicted': False}, {'categoryId': 'home_health_care_service', 'displayName': 'Home Health Care Service', 'isPredicted': False}]"
111,62a87356eafbd217a68fde9b,4.5,drindra.co.uk,Dr Indra Specialist Functional Medicine Practice,//s3-eu-west-1.amazonaws.com/tpd/logos/62a87356eafbd217a68fde9b/0x0.png,24,4.5,"{'address': None, 'city': None, 'zipCode': None, 'country': 'United States'}",False,"{'website': 'http://drindra.co.uk', 'email': None, 'phone': None}","[{'categoryId': 'holistic_medicine_practitioner', 'displayName': 'Holistic Medicine Practitioner', 'isPredicted': False}]"
112,64cad869f679b4fecdd7303c,4.5,schamanische-heilbegleitung.de,schamanische-heilbegleitung.de,//s3-eu-west-1.amazonaws.com/tpd/logos/64cad869f679b4fecdd7303c/0x0.png,21,4.6,"{'address': '501 GOODLETTE RD N SUITE D100', 'city': 'Naples ', 'zipCode': '34102', 'country': 'United States'}",False,"{'website': 'http://schamanische-heilbegleitung.de', 'email': 'info@schamanische-heilbegleitung.de', 'phone': '+4915153757939'}","[{'categoryId': 'alternative_medicine_practitioner', 'displayName': 'Alternative Medicine Practitioner', 'isPredicted': False}]"
113,6357acaa14aa6f9708fd2b1f,4.0,nestcollaborative.com,Nest Collaborative,//s3-eu-west-1.amazonaws.com/tpd/logos/6357acaa14aa6f9708fd2b1f/0x0.png,21,4.2,"{'address': None, 'city': None, 'zipCode': None, 'country': 'United States'}",False,"{'website': 'http://nestcollaborative.com', 'email': 'info@nestcollaborative.com', 'phone': None}","[{'categoryId': 'obstetrics_gynecology_clinic', 'displayName': ""Women's Health Clinic"", 'isPredicted': False}, {'categoryId': 'health_consultant', 'displayName': 'Health Consultant', 'isPredicted': False}]"
114,627947f6f3b2c4d08d1099b0,4.0,choosejoi.co,Joi Women's Wellness,//s3-eu-west-1.amazonaws.com/tpd/logos/627947f6f3b2c4d08d1099b0/0x0.png,21,4.1,"{'address': 'PO Box 6945', 'city': 'Denver', 'zipCode': '80206', 'country': 'United States'}",False,"{'website': 'http://choosejoi.co', 'email': 'katy@choosejoi.co', 'phone': '888.618.4844'}","[{'categoryId': 'obstetrics_gynecology_clinic', 'displayName': ""Women's Health Clinic"", 'isPredicted': False}]"
115,65f7d0dabdfe7f76776ff992,4.5,healthon.com,Healthon,//s3-eu-west-1.amazonaws.com/tpd/logos/65f7d0dabdfe7f76776ff992/0x0.png,19,4.6,"{'address': '100 SPECTRUM CENTER DR SUITE 900', 'city': 'IRVINE', 'zipCode': '92618', 'country': 'United States'}",False,"{'website': 'http://healthon.com', 'email': 'hello@healthoncom', 'phone': '949-668-7000'}","[{'categoryId': 'online_prescription_medication_vendor', 'displayName': 'Online Prescription Medication Vendor', 'isPredicted': False}, {'categoryId': 'medical_center', 'displayName': 'Medical Center', 'isPredicted': False}, {'categoryId': 'sports_medicine_clinic', 'displayName': 'Sports Medicine Clinic', 'isPredicted': False}, {'categoryId': 'wellness_program', 'displayName': 'Wellness Program', 'isPredicted': False}, {'categoryId': 'weight_loss_service', 'displayName': 'Weight Loss Service', 'isPredicted': False}, {'categoryId': 'alternative_medicine_practitioner', 'displayName': 'Alternative Medicine Practitioner', 'isPredicted': False}]"
116,63b05e5bbf10fdcd1ba4ec8d,3.5,telapsychiatry.com,Telapsychiatry,//s3-eu-west-1.amazonaws.com/tpd/logos/63b05e5bbf10fdcd1ba4ec8d/0x0.png,19,3.4,"{'address': '90 E Halsey Rd', 'city': 'Parsippany', 'zipCode': '07054', 'country': 'United States'}",False,"{'website': 'http://telapsychiatry.com', 'email': 'scheduling@telapsychiatry.com', 'phone': '8889035505'}","[{'categoryId': 'psychotherapist', 'displayName': 'Psychotherapist', 'isPredicted': False}, {'categoryId': 'mental_health_clinic', 'displayName': 'Mental Health Clinic', 'isPredicted': False}, {'categoryId': 'local_medical_services', 'displayName': 'Local Medical Service', 'isPredicted': False}, {'categoryId': 'psychiatrist', 'displayName': 'Psychiatrist', 'isPredicted': False}, {'categoryId': 'mental_health_service', 'displayName': 'Mental Health Service', 'isPredicted': False}, {'categoryId': 'medical_clinic', 'displayName': 'Medical Clinic', 'isPredicted': False}]"
117,61817481f5a705464fa3ed70,3.5,metrohealthnyc.com,Metro Healthcare Partners,//s3-eu-west-1.amazonaws.com/tpd/logos/61817481f5a705464fa3ed70/0x0.png,19,3.4,"{'address': '3500 Nostrand Avenue', 'city': 'Brooklyn', 'zipCode': '11229', 'country': 'United States'}",False,"{'website': 'http://metrohealthnyc.com', 'email': 'info@metrohealthnyc.com', 'phone': '(718) 710-4164'}","[{'categoryId': 'medical_group', 'displayName': 'Medical Group', 'isPredicted': False}, {'categoryId': 'medical_clinic', 'displayName': 'Medical Clinic', 'isPredicted': False}, {'categoryId': 'local_medical_services', 'displayName': 'Local Medical Service', 'isPredicted': False}, {'categoryId': 'medical_center', 'displayName': 'Medical Center', 'isPredicted': False}]"
118,624d2152442260ef2f51a4d5,4.5,innertransformationgroup.com,Inner Transformation Group,//s3-eu-west-1.amazonaws.com/tpd/logos/624d2152442260ef2f51a4d5/0x0.png,17,4.6,"{'address': '2831 SAINT ROSE PKWY, STE 200', 'city': 'HENDERSON', 'zipCode': '89052-4841', 'country': 'United States'}",False,"{'website': 'http://innertransformationgroup.com', 'email': 'christian@innertransformationteam.com', 'phone': None}","[{'categoryId': 'alternative_medicine_practitioner', 'displayName': 'Alternative Medicine Practitioner', 'isPredicted': False}]"
119,65eb2fac80b1026d570ab320,4.5,zignagenix.com,Zignagenix,//s3-eu-west-1.amazonaws.com/tpd/logos/65eb2fac80b1026d570ab320/0x0.png,15,4.5,"{'address': None, 'city': None, 'zipCode': None, 'country': 'United States'}",False,"{'website': 'http://zignagenix.com', 'email': None, 'phone': None}","[{'categoryId': 'fitness_and_nutrition_service', 'displayName': 'Fitness and Nutrition Service', 'isPredicted': False}, {'categoryId': 'alternative_medicine_practitioner', 'displayName': 'Alternative Medicine Practitioner', 'isPredicted': False}, {'categoryId': 'medical_clinic', 'displayName': 'Medical Clinic', 'isPredicted': False}, {'categoryId': 'medical_center', 'displayName': 'Medical Center', 'isPredicted': False}]"
120,65d4f9b0936a9445bd7aea72,4.0,joinpomegranate.com,Join Pomegranate,//s3-eu-west-1.amazonaws.com/tpd/logos/65d4f9b0936a9445bd7aea72/0x0.png,15,4.2,"{'address': '6501 Arlington Expressway B105 #2277', 'city': 'Jacksonville', 'zipCode': '32211', 'country': 'United States'}",False,"{'website': 'http://joinpomegranate.com', 'email': 'support@joinpomegranate.com', 'phone': '813-419-1189'}","[{'categoryId': 'obstetrics_gynecology_clinic', 'displayName': ""Women's Health Clinic"", 'isPredicted': False}, {'categoryId': 'weight_loss_service', 'displayName': 'Weight Loss Service', 'isPredicted': False}, {'categoryId': 'dermatologist', 'displayName': 'Dermatologist', 'isPredicted': False}, {'categoryId': 'medical_clinic', 'displayName': 'Medical Clinic', 'isPredicted': False}, {'categoryId': 'mental_health_clinic', 'displayName': 'Mental Health Clinic', 'isPredicted': False}, {'categoryId': 'fitness_and_nutrition_service', 'displayName': 'Fitness and Nutrition Service', 'isPredicted': False}]"
121,5f75137c253068000171f24a,4.5,clicktoclinic.com,clicktoclinic.com,//s3-eu-west-1.amazonaws.com/tpd/logos/5f75137c253068000171f24a/0x0.png,14,4.3,"{'address': '6941 Camino Pacheco', 'city': 'San Diego', 'zipCode': '92111', 'country': 'United States'}",False,"{'website': 'http://clicktoclinic.com', 'email': 'carloaldobonfante@gmail.com', 'phone': '6192476824'}","[{'categoryId': 'surgeon', 'displayName': 'Surgeon', 'isPredicted': False}, {'categoryId': 'travel_clinic', 'displayName': 'Travel Clinic', 'isPredicted': False}, {'categoryId': 'medical_clinic', 'displayName': 'Medical Clinic', 'isPredicted': False}]"
122,63769aa5bf1dbe84f3cd37c7,4.5,themvmtroom.com,The MVMT Room,//s3-eu-west-1.amazonaws.com/tpd/logos/63769aa5bf1dbe84f3cd37c7/0x0.png,13,4.5,"{'address': None, 'city': None, 'zipCode': None, 'country': 'United States'}",False,"{'website': 'http://themvmtroom.com', 'email': None, 'phone': None}","[{'categoryId': 'fitness_class', 'displayName': 'Fitness class', 'isPredicted': False}, {'categoryId': 'fitness_and_nutrition_service', 'displayName': 'Fitness and Nutrition Service', 'isPredicted': False}, {'categoryId': 'physiotherapy_center', 'displayName': 'Physical Therapy Clinic', 'isPredicted': False}]"
123,64c9042be5682b390fc44ecf,4.5,arthurdirectcare.com,Arthur Direct Care,//s3-eu-west-1.amazonaws.com/tpd/logos/64c9042be5682b390fc44ecf/0x0.png,13,4.5,"{'address': '1750 Round Rock Avenue, Suite 200', 'city': 'Round Rock ', 'zipCode': '78681', 'country': 'United States'}",False,"{'website': 'https://www.arthurdirectcare.com', 'email': 'Contact@arthurdirectcare.com', 'phone': '512-763-0457'}","[{'categoryId': 'family_practice_physician', 'displayName': 'Family Practice Physician', 'isPredicted': False}, {'categoryId': 'doctor', 'displayName': 'Doctor', 'isPredicted': False}, {'categoryId': 'weight_loss_service', 'displayName': 'Weight Loss Service', 'isPredicted': False}, {'categoryId': 'medical_clinic', 'displayName': 'Medical Clinic', 'isPredicted': False}, {'categoryId': 'general_practitioner', 'displayName': 'General Practitioner', 'isPredicted': False}]"
